card_id,card_type,user_id (NOTE generated by cognito),user_contact
ecc7d595-a19c-40ac-8a31-1a6dbdd48234,scis_platinummiles,BriannaPhillips@transcenda.com,+6512345678
ef7764fb-439e-40fb-9b9e-065a26f275b3,scis_platinummiles,OliverBarnes@transcenda.com,+6512345678
f1078a73-9422-4942-87e3-5a0df7a53d9f,scis_platinummiles,StuartTaylor@transcenda.com,+6512345678
f355b775-143a-40db-95f7-6d9539d0b69b,scis_platinummiles,SawyerJones@transcenda.com,+6512345678
f35bbef7-0c67-4204-8df4-4315d210dafc,scis_platinummiles,DaleHenderson@transcenda.com,+6512345678
f3c6a3e4-d768-4a40-94ed-2f22c621b5c6,scis_platinummiles,BlakeHiggins@transcenda.com,+6512345678
f4fe1bc9-be1e-44aa-a511-5ef77ca14bd8,scis_platinummiles,FreddieBaker@transcenda.com,+6512345678
f518d43f-ed46-477e-98d5-f121ff1e4d00,scis_platinummiles,KristianMyers@transcenda.com,+6512345678
f7113646-46da-48c8-b558-551725b7ad4d,scis_platinummiles,OliviaMorrison@transcenda.com,+6512345678
f79822bc-69d6-403f-acdf-b0a1a55b278c,scis_platinummiles,MileyWalker@transcenda.com,+6512345678
fc128744-5372-4a20-9aa4-4a7be11355ca,scis_platinummiles,PaigeMorris@transcenda.com,+6512345678
0592c51c-7bdc-4c87-b797-975a1fbca7b8,scis_premiummiles,Stella@transcenda.com,+6512345678
05f16dac-af89-4f06-9695-dc3194da985f,scis_premiummiles,Dominik@transcenda.com,+6512345678
06153b4d-6252-4b12-a744-e0aad72af1bd,scis_premiummiles,Kevin@transcenda.com,+6512345678
06849b6b-b2a5-4743-97e1-aeefc204a15b,scis_premiummiles,Michael@transcenda.com,+6512345678
0862199e-7ae7-4b0d-be17-500e85f5438e,scis_premiummiles,Penelope@transcenda.com,+6512345678
095d83bb-476b-4918-a784-1ffa004106e6,scis_premiummiles,Alina@transcenda.com,+6512345678
0ebdd6e8-ed8e-412b-a74a-1f009b38a5c1,scis_premiummiles,Amanda@transcenda.com,+6512345678
0ec867e6-5d3d-40bf-81ca-74a6715d4ef2,scis_premiummiles,Edward@transcenda.com,+6512345678
10d9b5ae-b86f-4113-b966-0333611a002e,scis_premiummiles,Sofia@transcenda.com,+6512345678
11b9892f-8c5b-441f-904f-d49316b0268b,scis_premiummiles,Kelvin@transcenda.com,+6512345678
12161396-3afa-434a-b38c-42bd86c58ed7,scis_premiummiles,Joyce@transcenda.com,+6512345678
136c3a79-87d1-4f49-9d7c-ea5694b40653,scis_premiummiles,Rafael@transcenda.com,+6512345678
137364c8-de8c-4978-8ce0-e952c80234c0,scis_premiummiles,Lucas@transcenda.com,+6512345678
15f8bec8-04a7-4374-a9a1-7a68e506d059,scis_premiummiles,Olivia@transcenda.com,+6512345678
160ce8ef-d01e-4f6b-95e0-19fae2c65fb8,scis_premiummiles,Jacob@transcenda.com,+6512345678
1670dbe0-7610-4e5f-9668-f358fe792e4d,scis_premiummiles,Maya@transcenda.com,+6512345678
1765c565-74d7-4297-88dd-9bfa6d804ed4,scis_premiummiles,Roman@transcenda.com,+6512345678
17876920-60ed-46d1-9bc7-fab960e3790e,scis_premiummiles,Catherine@transcenda.com,+6512345678
19de194f-9162-4f92-bdaf-85f1b00bbac2,scis_premiummiles,Jasmine@transcenda.com,+6512345678
1aaa68d0-2bcd-4e7b-9943-b1699d4fa90e,scis_premiummiles,Carl@transcenda.com,+6512345678
1ad4c662-4d11-4f4c-91b8-7f7cf76720ae,scis_premiummiles,Anna@transcenda.com,+6512345678
1cc47011-5c44-43b8-b1b7-c37a31814c10,scis_premiummiles,Frederick@transcenda.com,+6512345678
1f250b7c-81d7-4e4c-b59f-db8772d35376,scis_premiummiles,Gianna@transcenda.com,+6512345678
20a3e41d-0fb2-4bf3-b09d-26af1219bf26,scis_premiummiles,Paul@transcenda.com,+6512345678
21a8bbdf-3c48-441d-96e9-10d0a67e9e00,scis_premiummiles,Elise@transcenda.com,+6512345678
2479eadf-817b-4db3-8e23-5032be03e7eb,scis_premiummiles,Martin@transcenda.com,+6512345678
254285b0-0e50-4e3c-8778-a3044fefa530,scis_premiummiles,KevinWatson@transcenda.com,+6512345678
29593c5c-a9c1-4802-bb3a-98cf0cd1a57a,scis_premiummiles,Freddie@transcenda.com,+6512345678
2a3aa8bc-592d-4b88-a375-c4444bc9a5f9,scis_premiummiles,Arianna@transcenda.com,+6512345678
2a54f8e6-3b66-4b25-aae2-183175255687,scis_premiummiles,PaulRussell@transcenda.com,+6512345678
2f71e152-6a27-477a-85b8-f97680c9978f,scis_premiummiles,Ned@transcenda.com,+6512345678
30a41d32-1267-4cce-b3a9-7938e676e626,scis_premiummiles,Victoria@transcenda.com,+6512345678
350643ef-96af-4e16-86db-7840d33031e0,scis_premiummiles,Charlotte@transcenda.com,+6512345678
364761a9-a3f8-451e-ae98-635ec23595a7,scis_premiummiles,Jack@transcenda.com,+6512345678
3b6425d1-1006-4de8-93ea-428fece37569,scis_premiummiles,OliviaRichardson@transcenda.com,+6512345678
3cd61ba1-c710-4032-9471-582f9565d1e2,scis_premiummiles,Honey@transcenda.com,+6512345678
3ce15cf1-8397-463b-bdc5-c921e8cdc29b,scis_premiummiles,Briony@transcenda.com,+6512345678
4076b28e-9306-4abd-bb22-1a72da7d5bfb,scis_premiummiles,Albert@transcenda.com,+6512345678
440471c1-bf68-47b4-aeba-2f4daf673386,scis_premiummiles,Hailey@transcenda.com,+6512345678
460f1e63-f7a7-42db-a597-e7e56a18afed,scis_premiummiles,Brooke@transcenda.com,+6512345678
476bf5b6-49f9-48c4-9d68-7799f20fcb88,scis_premiummiles,Jessica@transcenda.com,+6512345678
487d60dd-4a85-4193-b75f-7bfbdfa7f5d3,scis_premiummiles,Sienna@transcenda.com,+6512345678
49031331-54df-4b62-a28c-8d6b0da750a5,scis_premiummiles,Samantha@transcenda.com,+6512345678
493655d8-6b2e-42ef-bb07-48191d2cae99,scis_premiummiles,Julia@transcenda.com,+6512345678
4b0e1ebc-8603-4413-8923-b50c779ca8ec,scis_premiummiles,Jenna@transcenda.com,+6512345678
4bd20f82-0b9a-4efc-b8c3-dba6f7f10e28,scis_premiummiles,Alan@transcenda.com,+6512345678
4c9c38e9-bc2a-4900-84e2-772f60c53d10,scis_premiummiles,Natalie@transcenda.com,+6512345678
532090c1-2fa0-4939-9163-a23265b74a23,scis_premiummiles,Adrianna@transcenda.com,+6512345678
533c067f-7af6-4971-a6d8-2596b76110cd,scis_premiummiles,Cadie@transcenda.com,+6512345678
554abe6a-1cf3-44ce-b772-bec848cdb97a,scis_premiummiles,Justin@transcenda.com,+6512345678
56126804-7060-4aa0-8579-73bc7372fe2a,scis_premiummiles,Alfred@transcenda.com,+6512345678
567e1387-83a9-47c4-aa7c-0cc14e0d9fd3,scis_premiummiles,Nicole@transcenda.com,+6512345678
57d585dd-7099-41fd-ad05-23f557de1fb2,scis_premiummiles,Melissa@transcenda.com,+6512345678
57fc1e82-ad46-4d1e-8dea-46945f8835bf,scis_premiummiles,chenzhaoxing.98@gmail.com,+6582223913
58731a60-3c69-4f71-861d-e2df1f3f8100,scis_premiummiles,Aiden@transcenda.com,+6512345678
5bc258e7-a140-4560-8578-d5623698783e,scis_premiummiles,John@transcenda.com,+6512345678
5bd7c482-ec97-43a3-8c9a-9fcf3d3ad2c2,scis_premiummiles,Owen@transcenda.com,+6512345678
5c407865-be47-4b02-b4ec-e7a6e14be9fc,scis_premiummiles,Evelyn@transcenda.com,+6512345678
6bf484d2-e260-4caa-b287-833b18100ad2,scis_premiummiles,Miley@transcenda.com,+6512345678
6d6da5c3-c09d-46fb-bca5-8c3697a7f344,scis_premiummiles,Aston@transcenda.com,+6512345678
73aef0d5-2bad-4095-8959-d27b78fe5c15,scis_premiummiles,Kelsey@transcenda.com,+6512345678
76b63e63-5eb3-46fb-a434-72c1fb610094,scis_premiummiles,MelissaStewart@transcenda.com,+6512345678
771758bf-5ccf-4323-b805-ad9509af4da6,scis_premiummiles,Julian@transcenda.com,+6512345678
7717f1f0-54f1-4046-9443-052700b92db9,scis_premiummiles,MayaHill@transcenda.com,+6512345678
79ed473b-3537-45a4-a6a3-a4a412a3e59f,scis_premiummiles,Mary@transcenda.com,+6512345678
7a8fcf6f-0d52-4008-b940-f6ada05ac7e3,scis_premiummiles,Lucia@transcenda.com,+6512345678
7b350cf6-b973-4177-81c0-b9af008e8b7f,scis_premiummiles,Miller@transcenda.com,+6512345678
7bb5d4ac-ed12-4b0c-ae05-3ef0cf836307,scis_premiummiles,Derek@transcenda.com,+6512345678
7c0a0b72-1db6-42eb-bdaf-c4a07c7517a3,scis_premiummiles,Roland@transcenda.com,+6512345678
7dcaf629-17b6-4278-b2d4-4e4b6494b6f3,scis_premiummiles,Fenton@transcenda.com,+6512345678
81fe0d0c-8e07-4b30-9cf9-87eb79f18094,scis_premiummiles,Paige@transcenda.com,+6512345678
8311d7e3-3001-4942-b9fa-57ec25daf330,scis_premiummiles,Melanie@transcenda.com,+6512345678
8acd0e0a-6ccd-48db-bbc1-b044899d2829,scis_premiummiles,Amelia@transcenda.com,+6512345678
8c56ec05-6987-4aca-ab8b-4410f38b561c,scis_premiummiles,Kirsten@transcenda.com,+6512345678
948692c7-b84a-4cba-b581-a16cea31e093,scis_premiummiles,Blake@transcenda.com,+6512345678
94e9afea-3a50-4ee9-b5b7-bb9c235f1bf3,scis_premiummiles,JessicaRiley@transcenda.com,+6512345678
9590a57e-3754-42f6-8aa3-42bcd05b3160,scis_premiummiles,NedHall@transcenda.com,+6512345678
96544016-f0b6-4da4-960a-2696983d83d6,scis_premiummiles,Jordan@transcenda.com,+6512345678
9844733f-7553-4423-9624-fa3c5f829997,scis_premiummiles,Chester@transcenda.com,+6512345678
9be1f04c-e3e3-4277-a645-af2f4e834581,scis_premiummiles,Adison@transcenda.com,+6512345678
9c5c9fee-b3ca-43f4-a563-25c039985cb4,scis_premiummiles,AmeliaRichards@transcenda.com,+6512345678
9dc93740-096c-4a7d-9a00-5e74fbaf2d82,scis_premiummiles,AlinaHarper@transcenda.com,+6512345678
9e82ce1e-ed9a-4bc2-981d-922d0c3285a4,scis_premiummiles,PaigeCasey@transcenda.com,+6512345678
9f529631-5032-4cc4-b501-a9b4c8759981,scis_premiummiles,Luke@transcenda.com,+6512345678
a1de0ddc-7a8a-402b-b6fb-bb6b45e079c9,scis_premiummiles,Tara@transcenda.com,+6512345678
a1e0246c-d575-4f39-9a16-88438ad381b0,scis_premiummiles,JoyceTaylor@transcenda.com,+6512345678
a47b4ad9-3508-4540-9f3f-7bf9a606013b,scis_premiummiles,JessicaTucker@transcenda.com,+6512345678
a9c5159f-83b6-4908-a9f2-79b5d77777ce,scis_premiummiles,Spike@transcenda.com,+6512345678
ab994375-e1bb-4639-b71b-d90a594e4e6c,scis_premiummiles,Florrie@transcenda.com,+6512345678
af9144a2-67f4-4668-897d-0f127444f790,scis_premiummiles,Vanessa@transcenda.com,+6512345678
b26c6900-6a0f-4e9d-9b3e-30c1ef17ee24,scis_premiummiles,LucasScott@transcenda.com,+6512345678
b40f03ff-7e34-4f0e-b9bf-391f7842d862,scis_premiummiles,Vivian@transcenda.com,+6512345678
b4f6af61-9c1c-4a1c-8904-ec8c2c27bdf6,scis_premiummiles,AlinaPerry@transcenda.com,+6512345678
b5da11db-0ee4-4fa5-999d-3c2d7201038b,scis_premiummiles,Madaline@transcenda.com,+6512345678
b87f57fa-09ce-4e80-a82b-f3e80a7198c1,scis_premiummiles,Abraham@transcenda.com,+6512345678
b8b6268a-3edc-4d74-9f9e-e6760fd7e93f,scis_premiummiles,Sarah@transcenda.com,+6512345678
ba398a1c-d597-4954-9745-b397dda37a5b,scis_premiummiles,MichaelBaker@transcenda.com,+6512345678
bc307bed-3821-427f-907d-ffbfb662bd9e,scis_premiummiles,Maria@transcenda.com,+6512345678
c2490c2f-ffff-4042-a29a-e7ba5c8cbb00,scis_premiummiles,JustinPayne@transcenda.com,+6512345678
c3c6946f-4e98-41c9-a111-4563441b95d5,scis_premiummiles,AriannaCole@transcenda.com,+6512345678
c3e223ca-ea1e-4f84-ba88-63a8ff5733ef,scis_premiummiles,AdisonAndrews@transcenda.com,+6512345678
c62cfde1-675a-4a5c-b4bd-2af363411dda,scis_premiummiles,ChelseaMorris@transcenda.com,+6512345678
c702b401-8071-490f-bf62-0432edf56cf3,scis_premiummiles,MichaelHiggins@transcenda.com,+6512345678
c865b198-46a5-4153-8c00-ee2d8fc22ca9,scis_premiummiles,CamilaMurphy@transcenda.com,+6512345678
caa54ae6-b31e-488b-a82d-d1da27192380,scis_premiummiles,AstonWells@transcenda.com,+6512345678
ccf6b71e-b88f-4856-b660-b2105b675f74,scis_premiummiles,AmberKelly@transcenda.com,+6512345678
cd14b863-8558-49f2-baf0-88da5b3d616d,scis_premiummiles,AshtonChapman@transcenda.com,+6512345678
cfa0cdf4-49b3-46e3-8842-d2511672267f,scis_premiummiles,MayaRobinson@transcenda.com,+6512345678
d43e9dbb-2c17-4d72-addf-1ae6c31e0f65,scis_premiummiles,LennyMorrison@transcenda.com,+6512345678
d5af69a4-09ae-43a6-baeb-288e57f94814,scis_premiummiles,AnnaHenderson@transcenda.com,+6512345678
d80bc24f-31c9-4b4a-baa2-f931ff8ca240,scis_premiummiles,SophiaMontgomery@transcenda.com,+6512345678
d8337022-b326-4317-b2b9-76b7161f0ecd,scis_premiummiles,KateFowler@transcenda.com,+6512345678
e0acadb7-14a5-4b2f-83a9-42c6410c2abb,scis_premiummiles,AdisonWells@transcenda.com,+6512345678
e3468dd4-5bc8-4d33-96ca-ad523eaa04a3,scis_premiummiles,TessJohnson@transcenda.com,+6512345678
e4ba240e-3233-4afc-8a54-8286bec98dd0,scis_premiummiles,AlanEvans@transcenda.com,+6512345678
e7686c76-4cad-46a9-9169-e4ad82909a93,scis_premiummiles,SpikeRobinson@transcenda.com,+6512345678
e9b5f59e-b358-49c3-9a8a-79019ce3b374,scis_premiummiles,CarlosMartin@transcenda.com,+6512345678
ee679e74-53c5-46d8-bb61-9c166baf99fc,scis_premiummiles,AidenGrant@transcenda.com,+6512345678
ef0f210e-9de5-4bc3-b790-ece4cdd10873,scis_premiummiles,CarolineCarter@transcenda.com,+6512345678
ef9ece6a-2f09-4401-8365-42d29b84f2a1,scis_premiummiles,AidaCasey@transcenda.com,+6512345678
f13f7256-344a-4155-944a-a44aead5122c,scis_premiummiles,RyanTaylor@transcenda.com,+6512345678
f43e6aec-bdfd-4da7-9363-3f3fbe27a0a5,scis_premiummiles,CharlieSmith@transcenda.com,+6512345678
f44b5bc8-2c17-428f-92fe-40de46d5f337,scis_premiummiles,EvelynMason@transcenda.com,+6512345678
f6169241-55a5-4bd7-b086-22b79dcd5718,scis_premiummiles,FrederickRoss@transcenda.com,+6512345678
f6483846-2949-469d-a851-1ee0b4081f96,scis_premiummiles,KelseyRussell@transcenda.com,+6512345678
f87875e5-ff1b-4a30-b4bd-c63bc02a2466,scis_premiummiles,MichelleNelson@transcenda.com,+6512345678
f8e90824-aa87-44a3-8bc3-8e740fe7d369,scis_premiummiles,LyndonArmstrong@transcenda.com,+6512345678
fc788fa0-9f4c-4704-8692-ef3f75062f65,scis_premiummiles,FionaHall@transcenda.com,+6512345678
fd015207-a901-43cb-b416-1ac8942f987c,scis_premiummiles,BriannaPhillips@transcenda.com,+6512345678
ff9537aa-95b5-463d-92a2-925e147c8181,scis_premiummiles,OliverBarnes@transcenda.com,+6512345678
05f4033c-7c58-40d6-a3a0-04c39655fcd6,scis_shopping,Stella@transcenda.com,+6512345678
07787e56-1709-44aa-b690-57469e413b39,scis_shopping,Dominik@transcenda.com,+6512345678
081e04cb-92c3-4972-9514-895f86eab045,scis_shopping,Kevin@transcenda.com,+6512345678
08f9ac0e-9162-4a0c-b035-fb31ffdadc64,scis_shopping,Michael@transcenda.com,+6512345678
093830f4-71e4-4530-8a08-a2641e4f126f,scis_shopping,Penelope@transcenda.com,+6512345678
09deba29-6968-4dbc-a411-1061ff4bce53,scis_shopping,Alina@transcenda.com,+6512345678
0b235876-30a7-498c-879a-c58f70c66e3e,scis_shopping,Amanda@transcenda.com,+6512345678
0b66c548-88a8-4c62-8ecf-295c783c57a6,scis_shopping,Edward@transcenda.com,+6512345678
0c80cea9-3f4e-44fb-95a7-3a84626a804a,scis_shopping,Sofia@transcenda.com,+6512345678
0cf12752-ad60-4179-8a8e-aa58148c8965,scis_shopping,Kelvin@transcenda.com,+6512345678
121ae56f-b732-4186-ac6e-b0d89fee73bb,scis_shopping,Joyce@transcenda.com,+6512345678
1330396a-6f25-4d7c-86a7-97339da9c8c9,scis_shopping,Rafael@transcenda.com,+6512345678
138c9f7f-67f2-49dd-855c-f6d43126b260,scis_shopping,Lucas@transcenda.com,+6512345678
13b2ae82-4132-45b8-a865-3523b5154fd5,scis_shopping,Olivia@transcenda.com,+6512345678
158578f8-60e7-4748-9c64-d3c3c837e7ce,scis_shopping,Jacob@transcenda.com,+6512345678
172fa588-cb07-4261-87ee-bedc9497be0a,scis_shopping,Maya@transcenda.com,+6512345678
17cc3eca-c920-4e83-83fd-e1bb9f89ca75,scis_shopping,chenzhaoxing.98@gmail.com,+6582223913
18241084-1005-4f72-b293-a702f4854732,scis_shopping,Roman@transcenda.com,+6512345678
1ea98ddd-072c-4927-9015-23aaba69f4c3,scis_shopping,Catherine@transcenda.com,+6512345678
22241f90-75cd-4899-b461-d2d96f90c490,scis_shopping,Jasmine@transcenda.com,+6512345678
248fecf1-ecbd-4d10-8bd4-30823ef4457b,scis_shopping,Carl@transcenda.com,+6512345678
24fda5bb-2713-4032-a0ff-a2458a184876,scis_shopping,Anna@transcenda.com,+6512345678
2a2460e6-3fb1-4bd5-a57c-0c8814f30619,scis_shopping,Frederick@transcenda.com,+6512345678
2efc9d8b-1bbb-4500-816a-07ddd87440d4,scis_shopping,Gianna@transcenda.com,+6512345678
2ff4b6a8-ef7f-45a0-821a-35056ec79ac5,scis_shopping,Paul@transcenda.com,+6512345678
3654fe3c-4c32-4699-8b08-56558450583e,scis_shopping,Elise@transcenda.com,+6512345678
36883ff4-6289-488b-9beb-59e4d4d22f06,scis_shopping,Martin@transcenda.com,+6512345678
3cb4918d-3de4-402c-a232-1fc8553c715b,scis_shopping,KevinWatson@transcenda.com,+6512345678
4403aa8e-55bd-4e28-9bbe-5dcb94c25297,scis_shopping,Freddie@transcenda.com,+6512345678
44ed5ca6-8b59-4a64-9a45-9cecd501c355,scis_shopping,Arianna@transcenda.com,+6512345678
4560a320-254f-42d8-8a09-4bfe6dbb2a43,scis_shopping,PaulRussell@transcenda.com,+6512345678
4635a40b-1ccc-4669-b99e-0c06bc6dc9d8,scis_shopping,Ned@transcenda.com,+6512345678
4a9fcb9f-d59c-4ac0-8c2d-0237ad2e26be,scis_shopping,Victoria@transcenda.com,+6512345678
4b42a2e4-5b42-4ffe-9e25-8e93e0212450,scis_shopping,Charlotte@transcenda.com,+6512345678
4b7dbda3-2bf3-45a7-b22f-32e0fc0be0c7,scis_shopping,Jack@transcenda.com,+6512345678
4e34d26f-f473-4ec7-ad6e-4d991ced7304,scis_shopping,OliviaRichardson@transcenda.com,+6512345678
52ec7535-8991-46c5-92bd-40f222d7a01f,scis_shopping,Honey@transcenda.com,+6512345678
53710b44-2ca1-4173-accf-05739b307aed,scis_shopping,Briony@transcenda.com,+6512345678
53aa844e-f6ec-46ee-b365-06081782b61b,scis_shopping,Albert@transcenda.com,+6512345678
53f23750-2f56-4aee-97d2-96c2ef88d1bf,scis_shopping,Hailey@transcenda.com,+6512345678
5629d2f0-9049-451d-abe8-8c4f6104f272,scis_shopping,Brooke@transcenda.com,+6512345678
5756092f-caf0-4118-b104-be07904b5ce4,scis_shopping,Jessica@transcenda.com,+6512345678
6199c01f-f06a-48b6-9b14-8d5e4ee2d727,scis_shopping,Sienna@transcenda.com,+6512345678
620a8ba8-afbe-4590-a2ce-8ca78c687b3a,scis_shopping,Samantha@transcenda.com,+6512345678
63e63830-29e0-41f3-814f-de6bc1dd575b,scis_shopping,Julia@transcenda.com,+6512345678
644926b1-22c9-4532-a1f1-4ab5253ce51b,scis_shopping,Jenna@transcenda.com,+6512345678
688198ee-32a8-4329-9234-a1a5e7ff5165,scis_shopping,Alan@transcenda.com,+6512345678
689731a0-1cde-41d1-952e-f8ce942b790e,scis_shopping,Natalie@transcenda.com,+6512345678
68ea7591-c73b-425b-9e31-c86a578b1b27,scis_shopping,Adrianna@transcenda.com,+6512345678
6a51c3b5-2622-46ed-962a-d82d773d0c31,scis_shopping,Cadie@transcenda.com,+6512345678
6c085732-2154-46af-ae93-d5aaaa381a5d,scis_shopping,Justin@transcenda.com,+6512345678
6d7c476a-6a43-440f-a08a-9755fbf7a236,scis_shopping,Alfred@transcenda.com,+6512345678
73fac73e-35c5-4c03-acd0-d0827bbeb5a3,scis_shopping,Nicole@transcenda.com,+6512345678
76f882c0-f918-4185-bfd0-0c6b6ad389f9,scis_shopping,Melissa@transcenda.com,+6512345678
7703c2b3-f7cc-48b7-8277-442ee188c903,scis_shopping,Ted@transcenda.com,+6512345678
79c972ef-84fa-4ac6-956c-b17e26813724,scis_shopping,Aiden@transcenda.com,+6512345678
7ae8528b-bc3c-4cc6-a47d-e7ee7929fd18,scis_shopping,John@transcenda.com,+6512345678
7c65ab55-77f5-4cab-a3bd-f6901924f999,scis_shopping,Owen@transcenda.com,+6512345678
7dd87a48-0bd7-436b-900c-448698ae20a6,scis_shopping,Evelyn@transcenda.com,+6512345678
83e9642d-c29e-4f72-a336-7d0fe7a26cfa,scis_shopping,Miley@transcenda.com,+6512345678
87046298-67a4-45f5-9818-5cbb9f4e8708,scis_shopping,Aston@transcenda.com,+6512345678
88701073-3c20-4185-aae4-a76fb30c9d5c,scis_shopping,Kelsey@transcenda.com,+6512345678
8a1ed9b0-a02e-417a-b64f-832f1ccc679d,scis_shopping,MelissaStewart@transcenda.com,+6512345678
8b3f180d-e9c6-421e-b9c0-583555d99f8c,scis_shopping,Julian@transcenda.com,+6512345678
8b9c819a-b5c5-48bb-982b-44e53f9aeff4,scis_shopping,MayaHill@transcenda.com,+6512345678
8c2620ac-fff5-4dc9-9e72-7e6420e0bfaf,scis_shopping,Mary@transcenda.com,+6512345678
8d21991f-7cfc-4d76-b3a7-7c65165a1bc1,scis_shopping,Lucia@transcenda.com,+6512345678
8db2a81e-3e97-4bed-b190-6f46b7ad3c38,scis_shopping,Miller@transcenda.com,+6512345678
8f478d0b-a303-4039-b281-75feae383da1,scis_shopping,Derek@transcenda.com,+6512345678
8f8f6da2-6f40-4ed5-b4d8-e06c7cf0850d,scis_shopping,Roland@transcenda.com,+6512345678
907eadac-cf64-41d0-8cbe-8b8365bacede,scis_shopping,Fenton@transcenda.com,+6512345678
91b66b46-2b49-471c-8d63-69c675aa7a56,scis_shopping,Paige@transcenda.com,+6512345678
91cdcba1-e780-444f-b759-9465d4efa2df,scis_shopping,Melanie@transcenda.com,+6512345678
937d368a-fcde-44f4-866d-3bc4f26f1a45,scis_shopping,Amelia@transcenda.com,+6512345678
9758f2ca-35cd-4ba8-8139-fb6190a91b35,scis_shopping,Kirsten@transcenda.com,+6512345678
9817bbb3-8bc8-49ba-9962-deea8348d7fe,scis_shopping,Blake@transcenda.com,+6512345678
9846c9f5-fc2c-44e8-b0ed-d0462a9a46d8,scis_shopping,JessicaRiley@transcenda.com,+6512345678
98b3595b-e04d-4816-9a3e-13b7499c763e,scis_shopping,NedHall@transcenda.com,+6512345678
99247b0f-e503-490a-8955-92d67acee1a9,scis_shopping,Jordan@transcenda.com,+6512345678
99e5c33e-e7be-4cd0-aeab-554f7f9a9d7b,scis_shopping,Chester@transcenda.com,+6512345678
9b941738-04d1-40e6-b6b0-3a6185dd5d50,scis_shopping,Adison@transcenda.com,+6512345678
9dc005b7-fd47-47d7-b83d-e02dddcfa73f,scis_shopping,AmeliaRichards@transcenda.com,+6512345678
9e309625-aeb3-47bb-9664-a2442a1ffd10,scis_shopping,AlinaHarper@transcenda.com,+6512345678
a474a7d9-b4a3-4dc6-b38d-6f36688b1449,scis_shopping,PaigeCasey@transcenda.com,+6512345678
a650e010-2f51-406a-b183-82e63df8e678,scis_shopping,Luke@transcenda.com,+6512345678
a908aa15-6876-437a-b3cd-b61aa09d2976,scis_shopping,Tara@transcenda.com,+6512345678
ad2c59f3-640d-43cb-8ad1-0c59f30a7f7b,scis_shopping,JoyceTaylor@transcenda.com,+6512345678
af4c42a1-0483-4dc8-8705-aafe8d683523,scis_shopping,JessicaTucker@transcenda.com,+6512345678
b1a52f7c-c44a-440c-9600-43104d40a988,scis_shopping,Spike@transcenda.com,+6512345678
b1bb1d1d-0e8e-4307-be81-ebbb3352f3ca,scis_shopping,Florrie@transcenda.com,+6512345678
b41497a3-535e-46f0-91a7-e46b7b3c7c52,scis_shopping,Vanessa@transcenda.com,+6512345678
b4eb5da2-7d4c-4af6-af73-e1fbbd717b2b,scis_shopping,LucasScott@transcenda.com,+6512345678
b53f2b5e-4b74-4cd4-80d6-7ed220088ecc,scis_shopping,Vivian@transcenda.com,+6512345678
b588271b-24e7-40ce-a80d-e72ce42d8c54,scis_shopping,AlinaPerry@transcenda.com,+6512345678
b7a86f0d-c680-4579-9425-b13b388487ee,scis_shopping,Madaline@transcenda.com,+6512345678
bd2322fb-09fb-405e-abf9-73df36834708,scis_shopping,Abraham@transcenda.com,+6512345678
c09e80e4-8c94-47a2-9a98-ac97f6f8121d,scis_shopping,Sarah@transcenda.com,+6512345678
c1689a37-2f04-41c3-a0e9-838e05ee06f6,scis_shopping,MichaelBaker@transcenda.com,+6512345678
c3a52d78-aae8-4d86-a7e1-d3d5f28bfcc0,scis_shopping,Maria@transcenda.com,+6512345678
c47fe2ba-f86f-43ad-9df2-19e46a6fb608,scis_shopping,JustinPayne@transcenda.com,+6512345678
c75f2c4f-15b9-4e93-bdf2-0d014dc28a6b,scis_shopping,AriannaCole@transcenda.com,+6512345678
c7ecefc4-fa85-4b28-aed1-52141c743ee5,scis_shopping,AdisonAndrews@transcenda.com,+6512345678
c80cdb77-7017-4209-94ca-a34d3c2565e5,scis_shopping,ChelseaMorris@transcenda.com,+6512345678
c83725af-6717-4f4b-b39c-e505042c38f7,scis_shopping,MichaelHiggins@transcenda.com,+6512345678
c8e17403-9b49-4325-b168-b66595658975,scis_shopping,CamilaMurphy@transcenda.com,+6512345678
cd43709e-eeb7-4134-87e9-d1c5652cba08,scis_shopping,AstonWells@transcenda.com,+6512345678
d189bd68-6b45-40aa-8408-180beefcc670,scis_shopping,AmberKelly@transcenda.com,+6512345678
d3653581-29c2-46ce-b769-194c56c83f40,scis_shopping,AshtonChapman@transcenda.com,+6512345678
d5a29986-6da6-4dbc-84b6-ee16ce170ba0,scis_shopping,MayaRobinson@transcenda.com,+6512345678
d5de1bc3-4653-4a01-bace-7839602f33b1,scis_shopping,LennyMorrison@transcenda.com,+6512345678
d69a7aa0-b8e1-4eae-86dc-0b87950fa8fe,scis_shopping,AnnaHenderson@transcenda.com,+6512345678
d70734e1-c87d-474a-a2cf-88f0013c2e63,scis_shopping,SophiaMontgomery@transcenda.com,+6512345678
d8213eb5-b113-40f1-834a-8ffcb18cfc9d,scis_shopping,KateFowler@transcenda.com,+6512345678
d85a1c38-6ef9-4633-92d7-59f91f2918b8,scis_shopping,AdisonWells@transcenda.com,+6512345678
d990041e-4b33-4b78-b249-d8c607817910,scis_shopping,TessJohnson@transcenda.com,+6512345678
dbaad9bc-2efe-4699-9dab-821bac23b459,scis_shopping,AlanEvans@transcenda.com,+6512345678
ddf38d28-fac9-46f5-9d46-be1e20b8b125,scis_shopping,SpikeRobinson@transcenda.com,+6512345678
